query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_2209,1122243.KB903770_gene625,7.96e-80,261.0,"COG0338@1|root,COG3392@1|root,COG0338@2|Bacteria,COG3392@2|Bacteria,1R6P4@1224|Proteobacteria,1S9C7@1236|Gammaproteobacteria,3NJQR@468|Moraxellaceae",1236|Gammaproteobacteria,L,D12 class N6 adenine-specific DNA methyltransferase,-,-,2.1.1.72,ko:K07318,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,MethyltransfD12
Cluster_2210,1136177.KCA1_1120,7.69e-142,408.0,"COG1940@1|root,COG1940@2|Bacteria,1TRQ7@1239|Firmicutes,4HE30@91061|Bacilli,3F3ZI@33958|Lactobacillaceae",91061|Bacilli,GK,ROK family,-,-,-,-,-,-,-,-,-,-,-,-,ROK
Cluster_2211,913848.AELK01000019_gene800,2.26e-96,293.0,"COG1216@1|root,COG1216@2|Bacteria,1V4NS@1239|Firmicutes,4HHDW@91061|Bacilli,3F6P7@33958|Lactobacillaceae",91061|Bacilli,S,Glycosyltransferase like family 2,-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
Cluster_2212,1423775.BAMN01000002_gene2050,6.26e-108,324.0,"COG0270@1|root,COG0270@2|Bacteria,1TS3G@1239|Firmicutes,4IPYS@91061|Bacilli,3FCF9@33958|Lactobacillaceae",91061|Bacilli,L,C-5 cytosine-specific DNA methylase,-,-,-,-,-,-,-,-,-,-,-,-,DNA_methylase
Cluster_2213,1265845.PWEIH_00440,2.5e-11,71.2,"2B0Y6@1|root,31TB7@2|Bacteria,1V6RK@1239|Firmicutes,4HK0B@91061|Bacilli",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2214,1122149.BACN01000107_gene2022,1.71e-165,468.0,"COG2801@1|root,COG2801@2|Bacteria,1TQEG@1239|Firmicutes,4HD6M@91061|Bacilli,3F43M@33958|Lactobacillaceae",91061|Bacilli,L,hmm pf00665,-,-,-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_21,rve"
Cluster_2215,220668.lp_1938,2.33e-206,571.0,"COG0583@1|root,COG0583@2|Bacteria,1TP77@1239|Firmicutes,4HAZB@91061|Bacilli,3F3VP@33958|Lactobacillaceae",91061|Bacilli,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2216,349123.Lreu23DRAFT_4791,1.2999999999999999e-96,293.0,"COG0583@1|root,COG0583@2|Bacteria,1UZXK@1239|Firmicutes,4HUWT@91061|Bacilli,3F41Q@33958|Lactobacillaceae",91061|Bacilli,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2217,220668.lp_3045,6.68e-206,570.0,"COG1028@1|root,COG1028@2|Bacteria,1TR53@1239|Firmicutes,4HB8Y@91061|Bacilli,3F4IT@33958|Lactobacillaceae",91061|Bacilli,IQ,KR domain,yhxD,-,-,-,-,-,-,-,-,-,-,-,adh_short_C2
Cluster_2218,220668.lp_3198,2.5000000000000003e-201,558.0,"COG1475@1|root,COG1475@2|Bacteria,1TQ2B@1239|Firmicutes,4H9TB@91061|Bacilli,3F47R@33958|Lactobacillaceae",91061|Bacilli,K,Belongs to the ParB family,spo0J,"GO:0005575,GO:0005622,GO:0005623,GO:0007059,GO:0008150,GO:0009295,GO:0009987,GO:0022603,GO:0042173,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0043937,GO:0043938,GO:0044424,GO:0044464,GO:0045595,GO:0045597,GO:0045881,GO:0048518,GO:0048522,GO:0050789,GO:0050793,GO:0050794,GO:0051094,GO:0065007",-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,"HTH_3,KorB,ParBc"
Cluster_2219,220668.lp_3523,8.71e-202,560.0,"COG2103@1|root,COG2103@2|Bacteria,1TPSF@1239|Firmicutes,4HBWP@91061|Bacilli,3F4T1@33958|Lactobacillaceae",91061|Bacilli,G,"Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate",murQ,-,4.2.1.126,ko:K07106,"ko00520,ko01100,map00520,map01100",-,R08555,"RC00397,RC00746","ko00000,ko00001,ko01000",-,-,-,"SIS,SIS_2"
Cluster_2220,220668.lp_3331,2.01e-205,575.0,"COG3666@1|root,COG3666@2|Bacteria,1TQQ9@1239|Firmicutes,4H9KK@91061|Bacilli,3F4M8@33958|Lactobacillaceae",91061|Bacilli,L,Transposase,-,-,-,ko:K07487,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DUF772"
Cluster_2221,60520.HR47_11125,1.94e-214,592.0,"COG0169@1|root,COG0169@2|Bacteria,1TQRY@1239|Firmicutes,4HD4R@91061|Bacilli,3F4WM@33958|Lactobacillaceae",91061|Bacilli,E,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",aroE,"GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615",1.1.1.25,ko:K00014,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R02413,RC00206,"ko00000,ko00001,ko00002,ko01000",-,-,-,Shikimate_dh_N
Cluster_2222,1136177.KCA1_0381,2.89e-133,386.0,"COG1396@1|root,COG1396@2|Bacteria",2|Bacteria,K,sequence-specific DNA binding,mutR,-,-,"ko:K20373,ko:K20375","ko02024,map02024",-,-,-,"ko00000,ko00001,ko03000",-,-,-,"Cupin_2,HTH_3"
Cluster_2224,1114972.AUAW01000022_gene1267,2.99e-111,330.0,"COG1131@1|root,COG1131@2|Bacteria,1TP4J@1239|Firmicutes,4HBGH@91061|Bacilli,3F3YW@33958|Lactobacillaceae",91061|Bacilli,V,"ABC transporter, ATP-binding protein",-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran
Cluster_2225,1291743.LOSG293_120130,3.79e-221,608.0,"COG1215@1|root,COG1215@2|Bacteria,1UHTW@1239|Firmicutes",1239|Firmicutes,M,Glycosyl transferase family 2,epsH,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
Cluster_2227,1136177.KCA1_1260,4.24e-141,406.0,"COG1396@1|root,COG1396@2|Bacteria,1VDMN@1239|Firmicutes,4HDVP@91061|Bacilli,3F5A3@33958|Lactobacillaceae",91061|Bacilli,K,Helix-turn-helix,-,-,-,ko:K20480,"ko02024,map02024",-,-,-,"ko00000,ko00001,ko03000",-,-,-,"HTH_3,TPR_12"
Cluster_2228,220668.lp_1685,5.08e-205,568.0,"COG0583@1|root,COG0583@2|Bacteria,1TQ6Y@1239|Firmicutes,4HWQQ@91061|Bacilli,3F4CY@33958|Lactobacillaceae",91061|Bacilli,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2229,220668.lp_1893,1.5999999999999998e-217,599.0,"COG2996@1|root,COG2996@2|Bacteria,1TQ1Z@1239|Firmicutes,4HDAZ@91061|Bacilli,3F44W@33958|Lactobacillaceae",91061|Bacilli,S,S1 domain,yitL,-,-,ko:K00243,-,-,-,-,ko00000,-,-,-,S1_2
Cluster_2230,220668.lp_1945,2.41e-203,563.0,"COG1131@1|root,COG1131@2|Bacteria,1TRM5@1239|Firmicutes,4HFBN@91061|Bacilli,3FC3M@33958|Lactobacillaceae",91061|Bacilli,V,ABC transporter,yvfR,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran
Cluster_2231,220668.lp_0548,1.85e-207,574.0,"COG1281@1|root,COG1281@2|Bacteria,1TRCH@1239|Firmicutes,4HAFR@91061|Bacilli,3F42B@33958|Lactobacillaceae",91061|Bacilli,O,Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress,hslO,-,-,ko:K04083,-,-,-,-,"ko00000,ko03110",-,-,-,HSP33
Cluster_2232,220668.lp_0458,3.56e-203,563.0,"COG0030@1|root,COG0030@2|Bacteria,1TP9W@1239|Firmicutes,4HA4R@91061|Bacilli,3F3VC@33958|Lactobacillaceae",91061|Bacilli,J,Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits,ksgA,"GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.182,ko:K02528,-,-,R10716,"RC00003,RC03257","ko00000,ko01000,ko03009",-,-,-,RrnaAD
Cluster_2233,60520.HR47_02280,4.66e-201,558.0,"COG4814@1|root,COG4814@2|Bacteria,1V910@1239|Firmicutes,4HF90@91061|Bacilli,3F4RX@33958|Lactobacillaceae",91061|Bacilli,S,Alpha/beta hydrolase of unknown function (DUF915),-,-,-,-,-,-,-,-,-,-,-,-,DUF915
Cluster_2234,220668.lp_1074,2.3500000000000002e-210,581.0,"COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,4HA7T@91061|Bacilli,3F48E@33958|Lactobacillaceae",91061|Bacilli,P,ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates,ecfA2,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0022857,GO:0032217,GO:0032218,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0098656",-,ko:K16787,"ko02010,map02010",M00582,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35",-,-,ABC_tran
Cluster_2235,220668.lp_2965,7.519999999999999e-207,572.0,"COG1940@1|root,COG1940@2|Bacteria,1UZ80@1239|Firmicutes,4HD5J@91061|Bacilli,3FBD4@33958|Lactobacillaceae",91061|Bacilli,GK,ROK family,ypbG,-,2.7.1.2,ko:K00845,"ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200","M00001,M00549","R00299,R01600,R01786","RC00002,RC00017","ko00000,ko00001,ko00002,ko01000",-,-,-,ROK
Cluster_2236,220668.lp_3288,5.3e-207,573.0,"COG1230@1|root,COG1230@2|Bacteria,1TR92@1239|Firmicutes,4HBCQ@91061|Bacilli,3F4KJ@33958|Lactobacillaceae",91061|Bacilli,P,cation diffusion facilitator family transporter,czcD,-,-,ko:K16264,-,-,-,-,"ko00000,ko02000",2.A.4.1,-,-,Cation_efflux
Cluster_2237,220668.lp_0057,2.41e-203,563.0,"COG0583@1|root,COG0583@2|Bacteria,1V5VW@1239|Firmicutes,4HHDY@91061|Bacilli,3F5D2@33958|Lactobacillaceae",91061|Bacilli,K,LysR family,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2238,1138822.PL11_10700,1.3600000000000002e-209,579.0,"COG2801@1|root,COG2801@2|Bacteria,1TQQY@1239|Firmicutes,4HBHG@91061|Bacilli,3F59Y@33958|Lactobacillaceae",91061|Bacilli,L,PFAM Integrase catalytic region,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_21,HTH_28,rve,rve_2"
Cluster_2239,1136177.KCA1_1118,5.66e-184,514.0,"COG0657@1|root,COG0657@2|Bacteria,1V2AW@1239|Firmicutes,4HU2V@91061|Bacilli,3F3N7@33958|Lactobacillaceae",91061|Bacilli,I,Carboxylesterase family,lipA,-,-,-,-,-,-,-,-,-,-,-,Abhydrolase_3
Cluster_2240,220668.lp_0379,3.03e-151,432.0,"2BF1Z@1|root,328TX@2|Bacteria,1UUT4@1239|Firmicutes,4IHH1@91061|Bacilli,3F9UD@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2241,1158601.I585_01156,1.1100000000000001e-125,367.0,"28IUW@1|root,2Z8TJ@2|Bacteria,1TSR9@1239|Firmicutes,4I8B1@91061|Bacilli,4B26R@81852|Enterococcaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2242,220668.lp_1812,6.5699999999999995e-180,504.0,"2BVD0@1|root,32QT1@2|Bacteria,1V3YR@1239|Firmicutes,4HK85@91061|Bacilli,3F67T@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2243,220668.lp_0748,1.9599999999999998e-197,548.0,"COG0581@1|root,COG0581@2|Bacteria,1TP74@1239|Firmicutes,4HAKF@91061|Bacilli,3F412@33958|Lactobacillaceae",91061|Bacilli,P,Phosphate transport system permease protein PstA,pstA,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K02038,"ko02010,map02010",M00222,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.7,-,-,BPD_transp_1
Cluster_2244,220668.lp_0779,9.89e-207,572.0,"COG1660@1|root,COG1660@2|Bacteria,1TPS4@1239|Firmicutes,4H9KM@91061|Bacilli,3F4NY@33958|Lactobacillaceae",91061|Bacilli,S,Displays ATPase and GTPase activities,yvcJ,-,-,ko:K06958,-,-,-,-,"ko00000,ko03019",-,-,-,ATP_bind_2
Cluster_2245,220668.lp_2803,1.9199999999999999e-131,381.0,"COG0656@1|root,COG0656@2|Bacteria,1TPM1@1239|Firmicutes,4H9XJ@91061|Bacilli,3FB4Q@33958|Lactobacillaceae",91061|Bacilli,S,reductase,akr5f,-,1.1.1.346,ko:K06221,-,-,R08878,RC00089,"ko00000,ko01000",-,-,-,Aldo_ket_red
Cluster_2246,220668.lp_0177,1.4e-206,572.0,"COG3833@1|root,COG3833@2|Bacteria,1TRB7@1239|Firmicutes,4HC5K@91061|Bacilli,3F4NP@33958|Lactobacillaceae",91061|Bacilli,P,ABC transporter permease,malD,"GO:0003674,GO:0003824,GO:0005215,GO:0005363,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0015144,GO:0015154,GO:0015157,GO:0015399,GO:0015405,GO:0015422,GO:0015423,GO:0015766,GO:0015768,GO:0015772,GO:0015774,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0033036,GO:0033037,GO:0034219,GO:0042623,GO:0042626,GO:0042956,GO:0043211,GO:0043492,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K15772,"ko02010,map02010",M00491,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1.16,3.A.1.1.2",-,-,BPD_transp_1
Cluster_2247,220668.lp_3658,3.6e-209,578.0,"COG4975@1|root,COG4975@2|Bacteria,1UBJV@1239|Firmicutes,4HB7E@91061|Bacilli,3FB9E@33958|Lactobacillaceae",91061|Bacilli,U,ribose uptake protein RbsU,rbsU,-,-,ko:K06216,-,-,-,-,"ko00000,ko02000",2.A.7.5,-,-,Sugar_transport
Cluster_2248,220668.lp_2589,5.790000000000001e-215,593.0,"COG2326@1|root,COG2326@2|Bacteria,1TQQR@1239|Firmicutes,4HHU5@91061|Bacilli,3FBA4@33958|Lactobacillaceae",91061|Bacilli,S,Polyphosphate kinase 2 (PPK2),-,-,-,-,-,-,-,-,-,-,-,-,PPK2
Cluster_2249,220668.lp_1156,8.57e-217,597.0,"COG4814@1|root,COG4814@2|Bacteria,1V8NG@1239|Firmicutes,4HJ22@91061|Bacilli,3F41V@33958|Lactobacillaceae",91061|Bacilli,S,Alpha/beta hydrolase of unknown function (DUF915),-,-,-,-,-,-,-,-,-,-,-,-,DUF915
Cluster_2250,220668.lp_3499,5.48e-204,565.0,"COG0169@1|root,COG0169@2|Bacteria,1TQRY@1239|Firmicutes,4HD4R@91061|Bacilli,3F5MZ@33958|Lactobacillaceae",91061|Bacilli,E,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",aroE,-,1.1.1.25,ko:K00014,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R02413,RC00206,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Shikimate_DH,Shikimate_dh_N"
Cluster_2251,220668.lp_3498,5.72e-206,570.0,"COG0169@1|root,COG0169@2|Bacteria,1TQRY@1239|Firmicutes,4HD4R@91061|Bacilli,3F4WM@33958|Lactobacillaceae",91061|Bacilli,E,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",aroE,-,1.1.1.25,ko:K00014,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R02413,RC00206,"ko00000,ko00001,ko00002,ko01000",-,-,-,Shikimate_dh_N
Cluster_2252,220668.lp_3494,2.64e-211,583.0,"COG0169@1|root,COG0169@2|Bacteria,1TQRY@1239|Firmicutes,4HD4R@91061|Bacilli,3F4WM@33958|Lactobacillaceae",91061|Bacilli,E,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",aroE,"GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615",1.1.1.25,ko:K00014,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R02413,RC00206,"ko00000,ko00001,ko00002,ko01000",-,-,-,Shikimate_dh_N
Cluster_2253,220668.lp_0088,4.4600000000000004e-215,593.0,"COG2267@1|root,COG2267@2|Bacteria,1TRMT@1239|Firmicutes,4HE23@91061|Bacilli,3F40N@33958|Lactobacillaceae",91061|Bacilli,E,Releases the N-terminal proline from various substrates,pepI,-,3.4.11.5,ko:K01259,"ko00330,map00330",-,R00135,-,"ko00000,ko00001,ko01000,ko01002",-,-,-,Abhydrolase_1
Cluster_2254,913848.AELK01000019_gene800,1.1e-72,232.0,"COG1216@1|root,COG1216@2|Bacteria,1V4NS@1239|Firmicutes,4HHDW@91061|Bacilli,3F6P7@33958|Lactobacillaceae",91061|Bacilli,S,Glycosyltransferase like family 2,-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
Cluster_2255,60520.HR47_13595,1.3e-64,212.0,"COG3935@1|root,COG3935@2|Bacteria,1U6IF@1239|Firmicutes,4IGAS@91061|Bacilli,3F7Z7@33958|Lactobacillaceae",91061|Bacilli,L,DnaD domain protein,-,-,-,-,-,-,-,-,-,-,-,-,DnaB_2
Cluster_2256,220668.lp_2404,3.84e-71,231.0,"2B254@1|root,31UNB@2|Bacteria,1UIXH@1239|Firmicutes,4I0AP@91061|Bacilli,3F55T@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2257,60520.HR47_13595,2.08e-57,193.0,"COG3935@1|root,COG3935@2|Bacteria,1U6IF@1239|Firmicutes,4IGAS@91061|Bacilli,3F7Z7@33958|Lactobacillaceae",91061|Bacilli,L,DnaD domain protein,-,-,-,-,-,-,-,-,-,-,-,-,DnaB_2
Cluster_2258,220668.lp_1258,2.62e-206,571.0,"COG0583@1|root,COG0583@2|Bacteria,1UXFR@1239|Firmicutes,4HBNZ@91061|Bacilli,3F4XG@33958|Lactobacillaceae",91061|Bacilli,K,LysR substrate binding domain,lysR5,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2259,220668.lp_0963,1.58e-207,574.0,"COG0564@1|root,COG0564@2|Bacteria,1TS1T@1239|Firmicutes,4HBRY@91061|Bacilli,3F46Z@33958|Lactobacillaceae",91061|Bacilli,J,Responsible for synthesis of pseudouridine from uracil,rluD2,"GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360",5.4.99.23,ko:K06180,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,PseudoU_synth_2
Cluster_2260,220668.lp_3239,3.74e-200,555.0,"COG0702@1|root,COG0702@2|Bacteria,1TT90@1239|Firmicutes,4HC1K@91061|Bacilli,3F4UU@33958|Lactobacillaceae",91061|Bacilli,GM,NmrA-like family,-,-,-,-,-,-,-,-,-,-,-,-,"NAD_binding_10,NmrA"
Cluster_2261,220668.lp_3263,1.21e-211,584.0,"COG1562@1|root,COG1562@2|Bacteria,1TQHF@1239|Firmicutes,4HA1A@91061|Bacilli,3F8JK@33958|Lactobacillaceae",91061|Bacilli,I,Squalene/phytoene synthase,crtM,-,"2.5.1.32,2.5.1.99",ko:K02291,"ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110",M00097,"R02065,R04218,R07270,R10177","RC00362,RC01101,RC02869","ko00000,ko00001,ko00002,ko01000,ko01006",-,-,-,SQS_PSY
Cluster_2262,1114965.Spaf_2009,3.9e-57,192.0,"COG1216@1|root,COG1216@2|Bacteria,1V8X7@1239|Firmicutes,4HIZJ@91061|Bacilli",91061|Bacilli,S,Glycosyl transferase family 2,-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
Cluster_2263,220668.lp_1115,6.439999999999999e-207,572.0,"COG0583@1|root,COG0583@2|Bacteria,1TQ6Y@1239|Firmicutes,4HB94@91061|Bacilli,3FC6N@33958|Lactobacillaceae",91061|Bacilli,K,LysR family transcriptional regulator,mleR2,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
Cluster_2264,1123298.KB904094_gene292,2.0100000000000002e-88,272.0,"COG0726@1|root,COG0726@2|Bacteria,1V47P@1239|Firmicutes,4HHJX@91061|Bacilli",91061|Bacilli,G,deacetylase,icaB,"GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944",-,ko:K21478,-,-,R03096,RC00010,"ko00000,ko01000",-,-,-,Polysacc_deac_1
Cluster_2266,1235799.C818_01522,6.94e-14,77.4,"COG0642@1|root,COG0642@2|Bacteria,1UBP9@1239|Firmicutes,25ITX@186801|Clostridia,27SQG@186928|unclassified Lachnospiraceae",186801|Clostridia,T,Histidine kinase,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_2268,220668.lp_2685,1.2e-201,559.0,"COG0329@1|root,COG0329@2|Bacteria,1TPCK@1239|Firmicutes,4H9K9@91061|Bacilli,3F4UH@33958|Lactobacillaceae",91061|Bacilli,E,Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicolinate (HTPA),dapA,-,4.3.3.7,ko:K01714,"ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230","M00016,M00525,M00526,M00527",R10147,"RC03062,RC03063","ko00000,ko00001,ko00002,ko01000",-,-,-,DHDPS
Cluster_2269,220668.lp_1843,1.04e-216,597.0,"COG2017@1|root,COG2017@2|Bacteria,1U26T@1239|Firmicutes,4HA4J@91061|Bacilli,3F3KT@33958|Lactobacillaceae",91061|Bacilli,G,Aldose 1-epimerase,lacX,-,5.1.3.3,ko:K01785,"ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130",M00632,"R01602,R10619",RC00563,"ko00000,ko00001,ko00002,ko01000",-,-,-,Aldose_epim
Cluster_2270,220668.lp_2054,2.56e-192,535.0,"COG0264@1|root,COG0264@2|Bacteria,1TPFJ@1239|Firmicutes,4HBDV@91061|Bacilli,3F459@33958|Lactobacillaceae",91061|Bacilli,J,Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome,tsf,"GO:0001871,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005623,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009986,GO:0009987,GO:0010467,GO:0019538,GO:0030246,GO:0030247,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2001065",-,ko:K02357,-,-,-,-,"ko00000,ko03012,ko03029",-,-,-,EF_TS
